OMIM	efo_uri	efo_label
615529	http://www.orpha.net/ORDO/Orphanet_1531	Craniosynostosis
613364	http://www.orpha.net/ORDO/Orphanet_320355	Autosomal dominant spastic paraplegia type 41
227280	http://www.orpha.net/ORDO/Orphanet_1973	Faciocardiorenal syndrome
615361	http://www.orpha.net/ORDO/Orphanet_428	Autosomal dominant hypocalcemia
601198	http://www.orpha.net/ORDO/Orphanet_428	Autosomal dominant hypocalcemia
604286	http://www.orpha.net/ORDO/Orphanet_119	Autosomal recessive limb-girdle muscular dystrophy type 2E
600096	http://www.orpha.net/ORDO/Orphanet_3010	Qazi-Markouizos syndrome
618036	http://purl.obolibrary.org/obo/MONDO_0054833	charcot-marie-tooth disease, axonal, type 2DD
264270	http://www.orpha.net/ORDO/Orphanet_2975	46,XX disorder of sex development - skeletal anomalies
613424	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
601494	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
615396	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
615373	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
613426	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
601493	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
611878	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
609470	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
604169	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
615092	http://www.orpha.net/ORDO/Orphanet_54260	Left ventricular noncompaction
616289	http://www.orpha.net/ORDO/Orphanet_98676	Autosomal recessive isolated optic atrophy
300301	http://www.orpha.net/ORDO/Orphanet_69088	Anhidrotic ectodermal dysplasia - immunodeficiency - osteopetrosis - lymphedema
253000	http://www.orpha.net/ORDO/Orphanet_309297	Mucopolysaccharidosis type 4A
180920	http://www.orpha.net/ORDO/Orphanet_86815	Aplasia of lacrimal and salivary glands
187760	http://www.orpha.net/ORDO/Orphanet_3317	Thoracolaryngopelvic dysplasia
187770	http://www.orpha.net/ORDO/Orphanet_3317	Thoracolaryngopelvic dysplasia
613158	http://www.orpha.net/ORDO/Orphanet_206559	Autosomal recessive limb-girdle muscular dystrophy type 2N
610370	http://www.orpha.net/ORDO/Orphanet_83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells
617562	http://www.orpha.net/ORDO/Orphanet_220493	Joubert syndrome with ocular defect
617121	http://www.orpha.net/ORDO/Orphanet_220493	Joubert syndrome with ocular defect
608629	http://www.orpha.net/ORDO/Orphanet_220493	Joubert syndrome with ocular defect
614424	http://www.orpha.net/ORDO/Orphanet_220493	Joubert syndrome with ocular defect
614464	http://www.orpha.net/ORDO/Orphanet_220493	Joubert syndrome with ocular defect
614970	http://www.orpha.net/ORDO/Orphanet_220493	Joubert syndrome with ocular defect
520100	http://www.orpha.net/ORDO/Orphanet_1670	Chronic diarrhea with villous atrophy
300868	http://www.orpha.net/ORDO/Orphanet_300496	Multiple congenital anomalies-hypotonia-seizures syndrome type 2
174810	http://www.orpha.net/ORDO/Orphanet_85195	Familial expansile osteolysis
156610	http://www.orpha.net/ORDO/Orphanet_2505	Multiple benign circumferential skin creases on limbs
616734	http://www.orpha.net/ORDO/Orphanet_2505	Multiple benign circumferential skin creases on limbs
613328	http://www.orpha.net/ORDO/Orphanet_221139	Combined immunodeficiency with facio-oculo-skeletal anomalies
300055	http://www.orpha.net/ORDO/Orphanet_3077	X-linked intellectual disability - psychosis - macroorchidism
613587	http://www.orpha.net/ORDO/Orphanet_247834	Occult macular dystrophy
155950	http://www.orpha.net/ORDO/Orphanet_2485	Melorheostosis
201020	http://www.orpha.net/ORDO/Orphanet_65798	Goodman syndrome
212350	http://www.orpha.net/ORDO/Orphanet_1369	Congenital cataract - hypertrophic cardiomyopathy - mitochondrial myopathy
615418	http://www.orpha.net/ORDO/Orphanet_1369	Congenital cataract - hypertrophic cardiomyopathy - mitochondrial myopathy
607197	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
616357	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
617605	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
616044	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
617606	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
616969	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601543	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
615629	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
608645	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
603964	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
608372	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
605583	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
600101	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
607453	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
612642	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
600994	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
614152	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601868	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
613558	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
607841	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
602459	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601316	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
615654	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
605192	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601544	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
608652	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
609129	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
603622	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
606451	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
600652	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
615649	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
612431	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
612644	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
612643	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
617663	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
606705	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
609965	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
608641	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
617772	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
600965	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
606346	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
604717	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
608394	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
606282	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601369	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601412	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
124900	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
601317	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
616707	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
616968	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
608224	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
606012	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
614211	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
614614	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
616340	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
607683	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
613074	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
607017	http://www.orpha.net/ORDO/Orphanet_90635	Autosomal dominant non-syndromic sensorineural deafness type DFNA
164200	http://www.orpha.net/ORDO/Orphanet_2710	Oculodentodigital dysplasia
257850	http://www.orpha.net/ORDO/Orphanet_2710	Oculodentodigital dysplasia
MTHU009832	http://www.ebi.ac.uk/efo/EFO_1001780	Chylothorax
614037	http://www.orpha.net/ORDO/Orphanet_79507	Hypotonia - failure to thrive - microcephaly
311895	http://www.orpha.net/ORDO/Orphanet_2888	Pierre Robin syndrome - faciodigital anomaly
608203	http://www.orpha.net/ORDO/Orphanet_183707	Neutrophil immunodeficiency syndrome
617788	http://purl.obolibrary.org/obo/MONDO_0030917	intellectual disability, autosomal dominant 51
271520	http://www.orpha.net/ORDO/Orphanet_94095	Spondylocostal dysostosis - anal and genitourinary malformations
174400	http://www.orpha.net/ORDO/Orphanet_93339	Polydactyly of a biphalangeal thumb
193520	http://purl.obolibrary.org/obo/MONDO_0008672	Watson syndrome
614192	http://www.orpha.net/ORDO/Orphanet_137634	Overgrowth - macrocephaly - facial dysmorphism
614487	http://www.orpha.net/ORDO/Orphanet_313772	Early-onset spastic ataxia-neuropathy syndrome
608022	http://www.orpha.net/ORDO/Orphanet_66637	Diaphanospondylodysostosis
615726	http://www.orpha.net/ORDO/Orphanet_2309	Pachyonychia congenita
615728	http://www.orpha.net/ORDO/Orphanet_2309	Pachyonychia congenita
260130	http://www.orpha.net/ORDO/Orphanet_2309	Pachyonychia congenita
167200	http://www.orpha.net/ORDO/Orphanet_2309	Pachyonychia congenita
167210	http://www.orpha.net/ORDO/Orphanet_2309	Pachyonychia congenita
600268	http://www.orpha.net/ORDO/Orphanet_3339	Toriello-Lacassie-Droste syndrome
262650	http://www.orpha.net/ORDO/Orphanet_629	Short stature due to growth hormone qualitative anomaly
175850	http://www.orpha.net/ORDO/Orphanet_737	Porokeratosis plantaris palmaris et disseminata
608545	http://www.orpha.net/ORDO/Orphanet_2370	Larsen-like osseous dysplasia - short stature
616860	http://www.orpha.net/ORDO/Orphanet_255132	Adult-onset autosomal recessive sideroblastic anemia
205950	http://www.orpha.net/ORDO/Orphanet_255132	Adult-onset autosomal recessive sideroblastic anemia
187370	http://www.orpha.net/ORDO/Orphanet_251515	Distal arthrogryposis type 10
606574	http://www.orpha.net/ORDO/Orphanet_79435	Oculocutaneous albinism type 4
603596	http://purl.obolibrary.org/obo/MONDO_0021003	polydactyly (disease)
253900	http://www.orpha.net/ORDO/Orphanet_1155	Arthrogryposis due to muscular dystrophy
608804	http://www.orpha.net/ORDO/Orphanet_280270	Pelizaeus-Merzbacher-like disease
300523	http://www.orpha.net/ORDO/Orphanet_280270	Pelizaeus-Merzbacher-like disease
612233	http://www.orpha.net/ORDO/Orphanet_280270	Pelizaeus-Merzbacher-like disease
260600	http://www.orpha.net/ORDO/Orphanet_280270	Pelizaeus-Merzbacher-like disease
613955	http://www.orpha.net/ORDO/Orphanet_314709	Primary localized amyloidosis
304050	http://www.orpha.net/ORDO/Orphanet_50	Aicardi syndrome
300835	http://www.orpha.net/ORDO/Orphanet_363727	X-linked dyserythropoetic anemia with abnormal platelets and neutropenia
609579	http://www.orpha.net/ORDO/Orphanet_168624	Familial scaphocephaly syndrome, McGillivray type
136880	http://www.orpha.net/ORDO/Orphanet_52427	Retinitis punctata albescens
221800	http://www.orpha.net/ORDO/Orphanet_79149	Dermochondrocorneal dystrophy
259100	http://www.orpha.net/ORDO/Orphanet_1525	Cranio-osteoarthropathy
616390	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
616943	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
300953	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
601675	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
616395	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
234050	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
618546	http://www.orpha.net/ORDO/Orphanet_33364	Trichothiodystrophy
238700	http://www.orpha.net/ORDO/Orphanet_2203	Hyperlysinemia
238710	http://www.orpha.net/ORDO/Orphanet_2203	Hyperlysinemia
613812	http://www.orpha.net/ORDO/Orphanet_79302	Congenital bile acid synthesis defect type 3
613470	http://www.orpha.net/ORDO/Orphanet_712	Hemolytic anemia due to glucophosphate isomerase deficiency
251255	http://www.orpha.net/ORDO/Orphanet_313795	Jawad syndrome
260660	http://www.orpha.net/ORDO/Orphanet_93333	Pelviscapular dysplasia
601390	http://www.orpha.net/ORDO/Orphanet_314679	Cerebro-facio-articular syndrome
615546	http://www.orpha.net/ORDO/Orphanet_314679	Cerebro-facio-articular syndrome
305700	http://www.ebi.ac.uk/efo/EFO_1001422	Sertoli Cell-Only Syndrome
609029	http://www.orpha.net/ORDO/Orphanet_96170	Emanuel syndrome
613796	http://www.orpha.net/ORDO/Orphanet_391311	Susceptibility to viral and mycobacterial infections
112300	http://www.orpha.net/ORDO/Orphanet_1262	Böök syndrome
601355	http://www.orpha.net/ORDO/Orphanet_2516	Microcephaly - cardiac defect - lung malsegmentation
618573	http://purl.obolibrary.org/obo/MONDO_0000045	hypothyroidism, congenital, nongoitrous
301035	http://purl.obolibrary.org/obo/MONDO_0000045	hypothyroidism, congenital, nongoitrous
301033	http://purl.obolibrary.org/obo/MONDO_0000045	hypothyroidism, congenital, nongoitrous
610234	http://www.orpha.net/ORDO/Orphanet_295199	Synpolydactyly type 3
160500	http://www.orpha.net/ORDO/Orphanet_59135	Laing early-onset distal myopathy
607706	http://www.orpha.net/ORDO/Orphanet_101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness
607831	http://www.orpha.net/ORDO/Orphanet_101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness
185020	http://www.orpha.net/ORDO/Orphanet_398088	Hereditary cryohydrocytosis with normal stomatin
255310	http://www.orpha.net/ORDO/Orphanet_2020	Congenital fiber-type disproportion myopathy
300580	http://www.orpha.net/ORDO/Orphanet_2020	Congenital fiber-type disproportion myopathy
618414	http://www.orpha.net/ORDO/Orphanet_2020	Congenital fiber-type disproportion myopathy
610163	http://www.orpha.net/ORDO/Orphanet_169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta
615617	http://www.orpha.net/ORDO/Orphanet_169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta
608971	http://www.orpha.net/ORDO/Orphanet_169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta
615615	http://www.orpha.net/ORDO/Orphanet_169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta
230750	http://www.ebi.ac.uk/efo/EFO_1000949	gastroschisis
604302	http://www.ebi.ac.uk/efo/EFO_1001999	systemic juvenile idiopathic arthritis
114480	http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer
612555	http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer
604370	http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer
613399	http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer
605365	http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer
600048	http://www.orpha.net/ORDO/Orphanet_227535	Hereditary breast cancer
615225	http://www.orpha.net/ORDO/Orphanet_352662	Corneal intraepithelial dyskeratosis with palmoplantar hyperkeratosis and laryngeal dyskeratosis
615476	http://www.orpha.net/ORDO/Orphanet_369894	Early infantile epileptic encephalopathy without suppression burst
247990	http://www.orpha.net/ORDO/Orphanet_2083	Prominent glabella - microcephaly - hypogenitalism
616004	http://www.orpha.net/ORDO/Orphanet_248408	Familial hypodysfibrinogenemia
612067	http://www.orpha.net/ORDO/Orphanet_210571	Dystonia 16
121820	http://www.orpha.net/ORDO/Orphanet_98956	Microcystic corneal dystrophy
613730	http://www.orpha.net/ORDO/Orphanet_306547	Porencephaly-microcephaly-bilateral congenital cataract syndrome
615031	http://www.orpha.net/ORDO/Orphanet_320385	Autosomal recessive spastic paraplegia type 49
617991	http://www.orpha.net/ORDO/Orphanet_369950	Intellectual disability-seizures-macrocephaly-obesity syndrome
600991	http://www.orpha.net/ORDO/Orphanet_2180	Hydrocephalus - costovertebral dysplasia - Sprengel anomaly
308830	http://www.orpha.net/ORDO/Orphanet_2339	Keratosis follicularis - dwarfism - cerebral atrophy
614204	http://www.orpha.net/ORDO/Orphanet_247353	Generalized pustular psoriasis
616106	http://www.orpha.net/ORDO/Orphanet_247353	Generalized pustular psoriasis
605637	http://purl.obolibrary.org/obo/MONDO_0011577	myopathy, proximal, and ophthalmoplegia
616113	http://purl.obolibrary.org/obo/MONDO_0014497	polyendocrine-polyneuropathy syndrome
604168	http://www.orpha.net/ORDO/Orphanet_48431	Congenital cataracts - facial dysmorphism - neuropathy
248500	http://www.orpha.net/ORDO/Orphanet_61	Alpha-mannosidosis
615923	http://www.orpha.net/ORDO/Orphanet_329191	Tall stature - scoliosis - macrodactyly of the great toes
608800	http://www.orpha.net/ORDO/Orphanet_168593	Sudden infant death - dysgenesis of the testes
125640	http://www.orpha.net/ORDO/Orphanet_1660	Dermo-odonto dysplasia
166250	http://www.orpha.net/ORDO/Orphanet_2645	Osteoglophonic dwarfism
202400	http://www.orpha.net/ORDO/Orphanet_101041	Familial hypofibrinogenemia
202400	http://www.orpha.net/ORDO/Orphanet_98880	Familial afibrinogenemia
300367	http://purl.obolibrary.org/obo/MONDO_0010308	thrombocytopenia, X-linked, with or without dyserythropoietic anemia
613500	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
613501	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
612692	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
613506	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
613502	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
615214	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
612776	http://www.orpha.net/ORDO/Orphanet_141152	Isolated congenital hypoglossia/aglossia
601606	http://www.orpha.net/ORDO/Orphanet_867	Familial multiple trichoepithelioma
612099	http://www.orpha.net/ORDO/Orphanet_867	Familial multiple trichoepithelioma
615035	http://www.ebi.ac.uk/efo/EFO_0009040	Cranio-cervical dystonia with laryngeal and upper-limb involvement
614303	http://www.orpha.net/ORDO/Orphanet_293936	EDICT syndrome
618090	http://purl.obolibrary.org/obo/MONDO_0060761	neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum
613752	http://www.orpha.net/ORDO/Orphanet_88618	Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency
218670	http://www.orpha.net/ORDO/Orphanet_1528	Craniotelencephalic dysplasia
108721	http://www.orpha.net/ORDO/Orphanet_56305	Atelosteogenesis type III
173650	http://www.orpha.net/ORDO/Orphanet_306539	Hereditary acrokeratotic poikiloderma of Kindler-Weary
617425	http://www.orpha.net/ORDO/Orphanet_1436	Skeletal dysplasia - intellectual disability
309620	http://www.orpha.net/ORDO/Orphanet_1436	Skeletal dysplasia - intellectual disability
615290	http://www.orpha.net/ORDO/Orphanet_363454	Autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures
256120	http://www.orpha.net/ORDO/Orphanet_2668	Nephropathy-deafness-hyperparathyroidism syndrome
606391	http://www.orpha.net/ORDO/Orphanet_552	MODY
616511	http://www.orpha.net/ORDO/Orphanet_552	MODY
616329	http://www.orpha.net/ORDO/Orphanet_552	MODY
125851	http://www.orpha.net/ORDO/Orphanet_552	MODY
606394	http://www.orpha.net/ORDO/Orphanet_552	MODY
612225	http://www.orpha.net/ORDO/Orphanet_552	MODY
609812	http://www.orpha.net/ORDO/Orphanet_552	MODY
606392	http://www.orpha.net/ORDO/Orphanet_552	MODY
613370	http://www.orpha.net/ORDO/Orphanet_552	MODY
600496	http://www.orpha.net/ORDO/Orphanet_552	MODY
610508	http://www.orpha.net/ORDO/Orphanet_552	MODY
125850	http://www.orpha.net/ORDO/Orphanet_552	MODY
613375	http://www.orpha.net/ORDO/Orphanet_552	MODY
132700	http://www.orpha.net/ORDO/Orphanet_79493	Brooke-Spiegler syndrome
605041	http://www.orpha.net/ORDO/Orphanet_79493	Brooke-Spiegler syndrome
601606	http://www.orpha.net/ORDO/Orphanet_79493	Brooke-Spiegler syndrome
615630	http://www.orpha.net/ORDO/Orphanet_140969	Saldino-Mainzer syndrome
266920	http://www.orpha.net/ORDO/Orphanet_140969	Saldino-Mainzer syndrome
617749	http://purl.obolibrary.org/obo/MONDO_0060593	actn3 deficiency
601160	http://www.orpha.net/ORDO/Orphanet_86822	Lissencephaly type 3 - metacarpal bone dysplasia
251000	http://www.orpha.net/ORDO/Orphanet_79312	Vitamin B12-unresponsive methylmalonic acidemia type mut-
151200	http://www.orpha.net/ORDO/Orphanet_2900	Leri pleonosteosis
221400	http://www.orpha.net/ORDO/Orphanet_3217	Deafness -  small bowel diverticulosis - neuropathy
185120	http://www.orpha.net/ORDO/Orphanet_2863	Short stature - wormian bones - dextrocardia
608088	http://www.orpha.net/ORDO/Orphanet_139564	Hereditary sensory and autonomic neuropathy type 1B
251000	http://www.orpha.net/ORDO/Orphanet_289916	Vitamin B12-unresponsive methylmalonic acidemia type mut0
251000	http://www.orpha.net/ORDO/Orphanet_27	Vitamin B12-unresponsive methylmalonic acidemia
615314	http://www.orpha.net/ORDO/Orphanet_35098	Isolated plagiocephaly
236660	http://www.orpha.net/ORDO/Orphanet_2181	Hydrocephaly - tall stature - joint laxity
615583	http://purl.obolibrary.org/obo/MONDO_0014263	8q24.3 microdeletion syndrome
300266	http://www.orpha.net/ORDO/Orphanet_100997	X-linked spastic paraplegia type 16
265050	http://www.ebi.ac.uk/efo/EFO_1001977	3MC syndrome 2
610543	http://www.orpha.net/ORDO/Orphanet_353281	Rubinstein-Taybi syndrome due to 16p13.3 microdeletion
613675	http://www.orpha.net/ORDO/Orphanet_97685	17q11 microdeletion syndrome
611105	http://www.orpha.net/ORDO/Orphanet_137898	Leukoencephalopathy with brain stem and spinal cord involvement - high lactate
610738	http://www.orpha.net/ORDO/Orphanet_99749	Kostmann syndrome
115195	http://www.orpha.net/ORDO/Orphanet_99749	Kostmann syndrome
609311	http://www.orpha.net/ORDO/Orphanet_99954	Charcot-Marie-Tooth disease type 4H
231300	http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma
608696	http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma
137750	http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma
608695	http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma
610535	http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma
611274	http://www.orpha.net/ORDO/Orphanet_98977	Juvenile glaucoma
602541	http://www.orpha.net/ORDO/Orphanet_280671	Congenital muscular dystrophy due to phosphatidylcholine biosynthesis defect
600643	http://www.ebi.ac.uk/efo/EFO_1001286	Caroli Disease
613576	http://www.orpha.net/ORDO/Orphanet_247827	Ectodermal dysplasia - cutaneous syndactyly syndrome
607323	http://www.orpha.net/ORDO/Orphanet_959	Acro-renal-ocular syndrome
602482	http://www.orpha.net/ORDO/Orphanet_91483	Rieger anomaly
601631	http://www.orpha.net/ORDO/Orphanet_91483	Rieger anomaly
137600	http://www.orpha.net/ORDO/Orphanet_91483	Rieger anomaly
151210	http://www.orpha.net/ORDO/Orphanet_85166	Platyspondylic dysplasia, Torrance type
245600	http://www.orpha.net/ORDO/Orphanet_284139	Larsen-like syndrome, B3GAT3 type
606070	http://www.orpha.net/ORDO/Orphanet_600	Distal myopathy with vocal cord weakness
614305	http://www.orpha.net/ORDO/Orphanet_3152	Sclerosteosis
269500	http://www.orpha.net/ORDO/Orphanet_3152	Sclerosteosis
616640	http://www.orpha.net/ORDO/Orphanet_324290	Early-onset Lafora body disease
213700	http://www.orpha.net/ORDO/Orphanet_909	Cerebrotendinous xanthomatosis
211770	http://www.orpha.net/ORDO/Orphanet_1375	Cataract - hypertrichosis - intellectual disability
185700	http://www.orpha.net/ORDO/Orphanet_3248	Distal symphalangism
300434	http://www.orpha.net/ORDO/Orphanet_85288	X-linked intellectual disability, Stocco Dos Santos type
312150	http://www.orpha.net/ORDO/Orphanet_79447	X-linked lethal multiple pterygium syndrome
612635	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
603933	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
612633	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
612623	http://www.ebi.ac.uk/efo/EFO_0003770	diabetic retinopathy
271550	http://www.orpha.net/ORDO/Orphanet_1855	Spondyloenchondrodysplasia
607944	http://www.orpha.net/ORDO/Orphanet_1855	Spondyloenchondrodysplasia
606240	http://www.orpha.net/ORDO/Orphanet_319487	Familial papillary or follicular thyroid carcinoma
603744	http://www.orpha.net/ORDO/Orphanet_319487	Familial papillary or follicular thyroid carcinoma
603386	http://www.orpha.net/ORDO/Orphanet_319487	Familial papillary or follicular thyroid carcinoma
300960	http://www.orpha.net/ORDO/Orphanet_401973	MEND syndrome
601547	http://www.orpha.net/ORDO/Orphanet_98985	Cataract with Y-shaped suture opacities
615274	http://www.orpha.net/ORDO/Orphanet_98985	Cataract with Y-shaped suture opacities
600881	http://www.orpha.net/ORDO/Orphanet_98985	Cataract with Y-shaped suture opacities
605728	http://www.orpha.net/ORDO/Orphanet_98985	Cataract with Y-shaped suture opacities
